iter,iter,beam_num,user,power[W],bandwidth[Hz],beam_CNI[dB],bps_Hz,bitrate[bps],bps/user
1433,,,2076192,4.999872752,35000000,-0.185578865,0,345242070.1,166.2861961
1434,,,2076192,4.999872074,35000000,-0.172966173,0,345252690,166.2913112
1435,,,2076192,4.999871285,35000000,-0.178794873,0,345264081.5,166.2967979
1436,,,2076192,4.999870534,35000000,-0.186527301,0,343317003.5,165.3589858
1437,,,2076192,4.999869993,35000000,-0.210979347,0,343322861.5,165.3618073
1438,,,2076192,4.999869473,35000000,-0.201893803,0,343326752.8,165.3636816
1439,,,2076192,4.999868936,35000000,-0.210493246,0,343329034.2,165.3647804
1440,,,2076192,4.999868653,35000000,-0.208864847,0,343330006.5,165.3652488
1441,,,2076192,4.999868568,35000000,-0.209060289,0,343329916.9,165.3652056
1442,,,2076192,4.999868641,35000000,-0.211186704,0,343328958,165.3647437
1443,,,2076192,4.999868823,35000000,-0.226350108,0,343325748.5,165.3631979
1444,,,2076192,4.999869192,35000000,-0.225082409,0,343320992.7,165.3609072
1445,,,2076192,4.999869743,35000000,-0.227819967,0,343314943.3,165.3579936
1446,,,2076192,4.999870415,35000000,-0.232952093,0,343308924.8,165.3550947
1447,,,2076192,4.999871282,35000000,-0.233027442,0,343306126.8,165.3537471
1448,,,2076192,4.999872063,35000000,-0.245562042,0,343306323.4,165.3538418
1449,,,2076192,4.999872952,35000000,-0.267662546,0,343303979.5,165.3527128
1450,,,2076192,4.999873855,35000000,-0.28183843,0,343299512.6,165.3505613
1451,,,2076192,4.999874814,35000000,-0.267815626,0,343293305.4,165.3475716
1452,,,2076192,4.999875999,35000000,-0.275126422,0,343286427.4,165.3442588
1453,,,2076192,4.999877444,35000000,-0.282647706,0,343271622.9,165.3371282
1454,,,2076192,4.999879181,35000000,-0.298395647,0,339386774,163.4659868
1455,,,2076192,4.999881018,35000000,-0.303621602,0,339360996.8,163.4535711
1456,,,2076192,4.999882888,35000000,-0.348961909,0,343196323.1,165.30086
1457,,,2076192,4.999884645,35000000,-0.371658868,0,343172343.7,165.2893103
1458,,,2076192,4.999886475,35000000,-0.397752005,0,339303828.1,163.4260358
1459,,,2076192,4.999888058,35000000,-0.427436808,0,339307587,163.4278463
1460,,,2076192,4.999889231,35000000,-0.448661136,0,339322364.4,163.4349638
1461,,,2076192,4.999890021,35000000,-0.45453552,0,339346849.4,163.4467571
1462,,,2076192,4.999890571,35000000,-0.476959443,0,338421189.3,163.0009119
1463,,,2076192,4.999890665,35000000,-0.474107597,0,338461406.6,163.0202826
1464,,,2076192,4.999890666,35000000,-0.470942267,0,338514715.7,163.045959
1465,,,2076192,4.999890658,35000000,-0.49056734,0,336826913.3,162.2330272
1466,,,2076192,4.99989089,35000000,-0.506088948,0,336896460.7,162.2665248
1467,,,2076192,4.999891006,35000000,-0.499081366,0,336972989.4,162.3033849
1468,,,2076192,4.999891269,35000000,-0.505273341,0,335356857.3,161.5249733
1469,,,2076192,4.999891358,35000000,-0.502641024,0,335442657.9,161.5662992
1470,,,2076192,4.999891298,35000000,-0.519398639,0,335532629.4,161.6096341
1471,,,2076192,4.999890887,35000000,-0.514458168,0,354541437.3,170.7652459
1472,,,2076192,4.999890204,35000000,-0.507787842,0,354599522.1,170.7932224
1473,,,2076192,4.999889674,35000000,-0.519460581,0,344199121.7,165.783859
1474,,,2076192,4.999889135,35000000,-0.514764188,0,346000775.4,166.6516273
1475,,,2076192,4.999888282,35000000,-0.520310497,0,341109247.8,164.295618
1476,,,2076192,4.999886798,35000000,-0.51852513,0,341135675.9,164.3083472
1477,,,2076192,4.999884838,35000000,-0.510227835,0,342941322.6,165.1780387
1478,,,2076192,4.999882555,35000000,-0.507355961,0,342973109.9,165.1933491
1479,,,2076192,4.999879995,35000000,-0.51177982,0,348778176.4,167.9893653
1480,,,2076192,4.999877227,35000000,-0.515186175,0,348801182.7,168.0004463
1481,,,2076192,4.999874572,35000000,-0.515598499,0,348825163.8,168.0119969
1482,,,2076192,4.999871882,35000000,-0.513664099,0,348850002.9,168.0239607
1483,,,2076192,4.999868998,35000000,-0.518209024,0,347080934.7,167.1718872
1484,,,2076192,4.999865866,35000000,-0.516484706,0,347104881,167.1834209
1485,,,2076192,4.999862528,35000000,-0.517154363,0,347129850.1,167.1954473
1486,,,2076192,4.999859353,35000000,-0.522313104,0,347155855.5,167.2079728
1487,,,2076192,4.999856341,35000000,-0.519773298,0,348988963.9,168.0908914
1488,,,2076192,4.999853384,35000000,-0.527286378,0,349020142.6,168.1059086
1489,,,2076192,4.999850337,35000000,-0.531930988,0,347241302.3,167.2491283
1490,,,2076192,4.999847362,35000000,-0.531800573,0,347272502,167.2641557
1491,,,2076192,4.999844363,35000000,-0.541202246,0,347309711.6,167.2820778
1492,,,2076192,4.999841296,35000000,-0.541646384,0,358226342.7,172.5400843
1493,,,2076192,4.999838589,35000000,-0.546502192,0,352807565.8,169.9301249
1494,,,2076192,4.999836506,35000000,-0.543782498,0,352869431.4,169.9599225
1495,,,2076192,4.999834816,35000000,-0.546403555,0,352934463.5,169.9912453
1496,,,2076192,4.999833314,35000000,-0.548852063,0,353002129.8,170.0238368
1497,,,2076192,4.999831649,35000000,-0.548714834,0,353071953.1,170.0574673
1498,,,2076192,4.999829844,35000000,-0.553229134,0,353143495,170.0919255
1499,,,2076192,4.999828065,35000000,-0.556563693,0,358681586.7,172.759353
1500,,,2076192,4.999826613,35000000,-0.557049386,0,358756606.3,172.7954863
1501,,,2076192,4.999825286,35000000,-0.563923928,0,358832514.5,172.8320476
1502,,,2076192,4.999824231,35000000,-0.559076594,0,358906421.7,172.8676451
1503,,,2076192,4.999823291,35000000,-0.547961646,0,360835679.8,173.7968742
1504,,,2076192,4.999822359,35000000,-0.552527546,0,359049150.4,172.9363905
1505,,,2076192,4.999821903,35000000,-0.547773952,0,365131363.1,175.8658944
1506,,,2076192,4.999821582,35000000,-0.549715279,0,363394958.8,175.0295536
1507,,,2076192,4.999821205,35000000,-0.541321019,0,363476754.5,175.0689505
1508,,,2076192,4.999820671,35000000,-0.543469622,0,363566421.3,175.1121386
1509,,,2076192,4.999820368,35000000,-0.542398308,0,365464517.4,176.0263585
1510,,,2076192,4.999820223,35000000,-0.559133792,0,363742235.7,175.1968198
1511,,,2076192,4.999820116,35000000,-0.546079139,0,367125788.9,176.8265117
1512,,,2076192,4.999820118,35000000,-0.542605645,0,363943444.5,175.2937322
1513,,,2076192,4.999820265,35000000,-0.544008621,0,364049580.7,175.3448528
1514,,,2076192,4.999820362,35000000,-0.543210356,0,364158520.8,175.397324
1515,,,2076192,4.999820316,35000000,-0.536669553,0,364269667,175.4508576
1516,,,2076192,4.999819923,35000000,-0.537609753,0,366292520.5,176.4251671
1517,,,2076192,4.999819099,35000000,-0.535913156,0,366412141.9,176.4827828
1518,,,2076192,4.999818008,35000000,-0.5381423,0,366533032.6,176.54101
1519,,,2076192,4.99981688,35000000,-0.532301718,0,366653906.6,176.5992291
1520,,,2076192,4.999815835,35000000,-0.539107433,0,361259113.7,174.0008216
1521,,,2076192,4.999814767,35000000,-0.543149279,0,359443219.5,173.1261942
1522,,,2076192,4.999813603,35000000,-0.529852492,0,351145884.8,169.1297745
1523,,,2076192,4.999812395,35000000,-0.53194188,0,351259015,169.1842638
1524,,,2076192,4.999811288,35000000,-0.537321473,0,350293103.8,168.7190317
1525,,,2076192,4.999809636,35000000,-0.534228596,0,350384632.9,168.7631167
1526,,,2076192,4.999807736,35000000,-0.530045645,0,353875373.7,170.4444356
1527,,,2076192,4.999805645,35000000,-0.524715828,0,353957847.9,170.4841594
1528,,,2076192,4.999803525,35000000,-0.51506031,0,350616437.9,168.8747659
1529,,,2076192,4.999801354,35000000,-0.519774524,0,350682641.1,168.9066527
1530,,,2076192,4.999798887,35000000,-0.53081165,0,350740097,168.9343264
1531,,,2076192,4.999796362,35000000,-0.526141643,0,350791867.9,168.9592619
1532,,,2076192,4.999793972,35000000,-0.523663464,0,349566518.5,168.3690711
1533,,,2076192,4.999791785,35000000,-0.520550757,0,349610779.4,168.3903894
1534,,,2076192,4.999789687,35000000,-0.523256724,0,349654851.1,168.4116166
1535,,,2076192,4.99978794,35000000,-0.52440806,0,349696717.8,168.4317817
1536,,,2076192,4.99978643,35000000,-0.526581485,0,349723044.6,168.4444621
1537,,,2076192,4.999785556,35000000,-0.524830302,0,349735766.6,168.4505896
1538,,,2076192,4.999784922,35000000,-0.525379483,0,349736621.6,168.4510014
1539,,,2076192,4.99978466,35000000,-0.523998621,0,349727167.5,168.4464479
1540,,,2076192,4.999784434,35000000,-0.533721255,0,356099192.1,171.5155401
1541,,,2076192,4.999784281,35000000,-0.533566321,0,356068136.2,171.5005819
1542,,,2076192,4.999784276,35000000,-0.537188692,0,356026386.5,171.4804732
1543,,,2076192,4.999784278,35000000,-0.538453483,0,355975513.9,171.4559703
1544,,,2076192,4.99978451,35000000,-0.536347205,0,355916893.4,171.4277357
1545,,,2076192,4.99978464,35000000,-0.536658118,0,349484906.1,168.3297624
1546,,,2076192,4.999784949,35000000,-0.534537685,0,352855853.6,169.9533827
1547,,,2076192,4.999785616,35000000,-0.546305634,0,349732550,168.4490404
1548,,,2076192,4.999786788,35000000,-0.539471743,0,349655538.7,168.4119478
1549,,,2076192,4.999788336,35000000,-0.535491685,0,349573428.4,168.3723993
1550,,,2076192,4.999789953,35000000,-0.521760551,0,349487120.9,168.3308292
1551,,,2076192,4.999791638,35000000,-0.519498631,0,331211885.2,159.5285432
1552,,,2076192,4.999793405,35000000,-0.513374569,0,331123470.3,159.4859581
1553,,,2076192,4.999794984,35000000,-0.510184599,0,331026182,159.4390991
1554,,,2076192,4.999796487,35000000,-0.510970832,0,330921147.3,159.388509
1555,,,2076192,4.999798087,35000000,-0.524064254,0,330812037.9,159.3359564
1556,,,2076192,4.999800108,35000000,-0.518697766,0,330704988.1,159.2843957
1557,,,2076192,4.99980226,35000000,-0.519105667,0,330599978.8,159.2338179
1558,,,2076192,4.999804475,35000000,-0.51578773,0,330499450,159.1853981
1559,,,2076192,4.999806744,35000000,-0.521601384,0,330403233,159.1390551
1560,,,2076192,4.999809053,35000000,-0.517522443,0,330311285.3,159.0947683
1561,,,2076192,4.999811327,35000000,-0.51419803,0,330223516.7,159.0524945
1562,,,2076192,4.999813298,35000000,-0.514807324,0,330139144.7,159.0118567
1563,,,2076192,4.999815105,35000000,-0.502253022,0,330058868.1,158.9731913
1564,,,2076192,4.999816771,35000000,-0.494365997,0,336138683.8,161.9015408
1565,,,2076192,4.999818572,35000000,-0.49952046,0,334827452.8,161.269985
1566,,,2076192,4.99982065,35000000,-0.487199242,0,335979052.6,161.8246543
1567,,,2076192,4.999822727,35000000,-0.483612865,0,335905024.6,161.7889986
1568,,,2076192,4.9998248,35000000,-0.476613688,0,335834545.9,161.7550525
1569,,,2076192,4.999826769,35000000,-0.4698217,0,335767371.9,161.7226981
1570,,,2076192,4.999828658,35000000,-0.46182248,0,335703256.7,161.6918169
1571,,,2076192,4.999830256,35000000,-0.450222684,0,335641983.4,161.6623046
1572,,,2076192,4.999831831,35000000,-0.444302213,0,335583328.1,161.6340532
1573,,,2076192,4.999833481,35000000,-0.444666185,0,335527067.5,161.6069552
1574,,,2076192,4.999834938,35000000,-0.426983307,0,335472978.4,161.5809031
1575,,,2076192,4.999836165,35000000,-0.410899286,0,335420840.6,161.5557909
1576,,,2076192,4.999837131,35000000,-0.398558317,0,335370579.6,161.5315826
1577,,,2076192,4.999837727,35000000,-0.390116336,0,335322288,161.5083229
1578,,,2076192,4.999838226,35000000,-0.359513014,0,335276129.9,161.4860908
1579,,,2076192,4.999838334,35000000,-0.344030189,0,337048991.8,162.3399916
1580,,,2076192,4.999838202,35000000,-0.332872731,0,337007009.7,162.3197709
1581,,,2076192,4.999836984,35000000,-0.32162895,0,336968662.7,162.301301
1582,,,2076192,4.999834503,35000000,-0.310837874,0,337961776.9,162.7796355
1583,,,2076192,4.999832271,35000000,-0.300968944,0,343971161.2,165.6740615
1584,,,2076192,4.999830125,35000000,-0.279637244,0,343943539,165.6607573
1585,,,2076192,4.999826348,35000000,-0.268255604,0,343919843,165.6493441
1586,,,2076192,4.999821084,35000000,-0.252014366,0,343900387.4,165.6399733
1587,,,2076192,4.999815364,35000000,-0.235568027,0,343880389.1,165.6303411
1588,,,2076192,4.999809691,35000000,-0.213957391,0,343859682.5,165.6203677
1589,,,2076192,4.999802686,35000000,-0.201117867,0,345047398.8,166.1924325
1590,,,2076192,4.999795036,35000000,-0.183070214,0,362620100.8,174.6563424
1591,,,2076192,4.999787278,35000000,-0.173166682,0,362599661.7,174.6464979
1592,,,2076192,4.999779816,35000000,-0.1560413,0,364450234.9,175.5378283
1593,,,2076192,4.99977204,35000000,-0.15071795,0,364443755.5,175.5347075
1594,,,2076192,4.9997647,35000000,-0.134979715,0,364447068.1,175.5363031
1595,,,2076192,4.999756525,35000000,-0.122265425,0,364459403.2,175.5422442
1596,,,2076192,4.999748228,35000000,-0.103693783,0,365505766.7,176.0462263
1597,,,2076192,4.999739501,35000000,-0.077741413,0,365535372.6,176.060486
1598,,,2076192,4.99973021,35000000,-0.062924059,0,365572626.9,176.0784296
1599,,,2076192,4.999720463,35000000,-0.056337201,0,365617046.4,176.0998243
1600,,,2076192,4.999710269,35000000,-0.041681566,0,367484466.8,176.9992692
1601,,,2076192,4.999699334,35000000,-0.04249608,0,365725506.6,176.1520643
1602,,,2076192,4.999688603,35000000,-0.019669061,0,367613205.4,177.0612763
1603,,,2076192,4.999677797,35000000,-0.013210679,0,367688461.1,177.0975233
1604,,,2076192,4.99966725,35000000,-0.015591878,0,371244014.4,178.8100592
1605,,,2076192,4.999656621,35000000,-0.000137918,0,371335301.5,178.8540277
1606,,,2076192,4.999646595,35000000,0.012206805,0,370212264,178.3131156
1607,,,2076192,4.999637419,35000000,0.017217825,0,368766295.8,177.6166635
1608,,,2076192,4.999629163,35000000,0.03420596,0,372345971.4,179.3408179
1609,,,2076192,4.999654278,35000000,0.0228794,0,369040557.2,177.7487618
1610,,,2076192,4.999663579,35000000,0.021761285,0,372634926.6,179.4799935
1611,,,2076192,4.999661342,35000000,0.032185344,0,372802405.1,179.5606597
1612,,,2076192,4.999654696,35000000,0.027179393,0,372982443.6,179.6473754
1613,,,2076192,4.999647476,35000000,0.029359856,0,378286083.7,182.2018791
1614,,,2076192,4.999639851,35000000,0.023304187,0,378471964.2,182.2914086
1615,,,2076192,4.999632498,35000000,0.039280093,0,373582088.9,179.9361951
1616,,,2076192,4.999625124,35000000,0.046349113,0,373800154.3,180.0412266
1617,,,2076192,4.999619611,35000000,0.048352003,0,374026000,180.1500054
1618,,,2076192,4.999615043,35000000,0.04565419,0,374258294,180.26189
1619,,,2076192,4.999610919,35000000,0.042776555,0,374500413.6,180.3785072
1620,,,2076192,4.999606522,35000000,0.035997444,0,374750861.8,180.4991358
1621,,,2076192,4.999602471,35000000,0.018691178,0,384550909.8,185.219339
1622,,,2076192,4.999598709,35000000,0.005205046,0,384832766.5,185.3550955
1623,,,2076192,4.999595354,35000000,0.011192443,0,385118796.1,185.492862
1624,,,2076192,4.999592525,35000000,0.011917073,0,393483041,189.5215091
1625,,,2076192,4.99959012,35000000,0.01289203,0,376821306.6,181.4963677
1626,,,2076192,4.999588238,35000000,0.007708197,0,378856687.9,182.4767112
1627,,,2076192,4.999587605,35000000,0.003969634,0,372497268.7,179.4136904
1628,,,2076192,4.999587056,35000000,0.006727852,0,372712608.2,179.5174089
1629,,,2076192,4.999586677,35000000,-0.004724468,0,372925848.7,179.6201164
1630,,,2076192,4.9995873,35000000,-0.017521778,0,371131073.2,178.7556609
1631,,,2076192,4.999588318,35000000,-0.012835169,0,371328194.3,178.8506045
1632,,,2076192,4.999589775,35000000,-0.017466481,0,364780945.1,175.6971152
1633,,,2076192,4.999592453,35000000,-0.014478757,0,361721174.4,174.2233735
1634,,,2076192,4.999595209,35000000,-0.017148458,0,361879404.4,174.2995852
1635,,,2076192,4.999598298,35000000,-0.02676955,0,362033151.5,174.3736376
1636,,,2076192,4.99960243,35000000,-0.057085014,0,362182793.2,174.4457127
1637,,,2076192,4.999606954,35000000,-0.047993527,0,362328668.5,174.5159737
1638,,,2076192,4.999611064,35000000,-0.055466795,0,367404696.1,176.9608476
1639,,,2076192,4.999614915,35000000,-0.059178924,0,367538489,177.0252891
1640,,,2076192,4.999618904,35000000,-0.057856976,0,367673263.7,177.0902035
1641,,,2076192,4.999622748,35000000,-0.062315529,0,367809702.7,177.1559195
1642,,,2076192,4.999626488,35000000,-0.058724889,0,367947385,177.2222343
1643,,,2076192,4.999630456,35000000,-0.061500613,0,368085943,177.2889709
1644,,,2076192,4.999634342,35000000,-0.061799275,0,368225060.6,177.355977
1645,,,2076192,4.999637892,35000000,-0.06391758,0,380610891.1,183.3216249
1646,,,2076192,4.999641049,35000000,-0.071870009,0,380752429,183.3897968
1647,,,2076192,4.99964344,35000000,-0.071972154,0,380895420.1,183.4586686
1648,,,2076192,4.999645296,35000000,-0.086332516,0,381039365.5,183.528
1649,,,2076192,4.999646596,35000000,-0.086497459,0,381185196.8,183.5982398
1650,,,2076192,4.999647708,35000000,-0.08859098,0,381332552,183.6692136
1651,,,2076192,4.999648673,35000000,-0.090286009,0,381481111,183.7407672
1652,,,2076192,4.99964971,35000000,-0.089474734,0,381630589.7,183.8127638
1653,,,2076192,4.999650723,35000000,-0.09249223,0,381780637.2,183.8850343
1654,,,2076192,4.999651605,35000000,-0.08906895,0,387069140.8,186.4322475
1655,,,2076192,4.999652225,35000000,-0.095419886,0,387208664.5,186.4994492
1656,,,2076192,4.999653,35000000,-0.091342553,0,383887373.9,184.8997462
1657,,,2076192,4.999653561,35000000,-0.094545538,0,384016901.6,184.9621334
1658,,,2076192,4.99965394,35000000,-0.099802813,0,379299564.2,182.690023
1659,,,2076192,4.999654204,35000000,-0.093787101,0,384278561.7,185.0881622
1660,,,2076192,4.999654272,35000000,-0.092562034,0,384410315.3,185.1516215
1661,,,2076192,4.999653422,35000000,-0.090409273,0,384542461.4,185.2152698
1662,,,2076192,4.999651886,35000000,-0.088653734,0,383346338.9,184.6391562
1663,,,2076192,4.999649732,35000000,-0.099897148,0,383489863.5,184.7082849
1664,,,2076192,4.999647247,35000000,-0.104359767,0,383634600.3,184.7779975
1665,,,2076192,4.999644474,35000000,-0.108717531,0,383773554,184.8449248
1666,,,2076192,4.99964143,35000000,-0.108795558,0,383909616.1,184.9104592
1667,,,2076192,4.999638116,35000000,-0.10919248,0,380485198.3,183.2610848
1668,,,2076192,4.999634664,35000000,-0.108761578,0,380607528.9,183.3200055
1669,,,2076192,4.999631255,35000000,-0.108335255,0,365835462,176.2050244
1670,,,2076192,4.999627938,35000000,-0.106119257,0,372365798.1,179.3503675
1671,,,2076192,4.999624926,35000000,-0.107927986,0,372440196.4,179.3862014
1672,,,2076192,4.999621762,35000000,-0.101063739,0,377348470.1,181.7502765
1673,,,2076192,4.999618388,35000000,-0.094074743,0,384143584.5,185.0231503
1674,,,2076192,4.999614861,35000000,-0.091858532,0,384225314.5,185.0625157
1675,,,2076192,4.999610957,35000000,-0.08951473,0,382594942.9,184.2772455
1676,,,2076192,4.999607207,35000000,-0.089378177,0,384397342.7,185.1453732
1677,,,2076192,4.999603355,35000000,-0.087867041,0,384486696.1,185.1884103
1678,,,2076192,4.999599432,35000000,-0.088516585,0,384577736.6,185.2322601
1679,,,2076192,4.999596151,35000000,-0.083282016,0,384670114.3,185.2767539
1680,,,2076192,4.999592636,35000000,-0.081073884,0,384763515.1,185.3217405
1681,,,2076192,4.999589387,35000000,-0.065001185,0,384848344.2,185.3625985
1682,,,2076192,4.999586312,35000000,-0.063602963,0,384925399.2,185.3997121
1683,,,2076192,4.999583071,35000000,-0.058502666,0,383425730.5,184.6773952
1684,,,2076192,4.999579727,35000000,-0.050090058,0,383493034.5,184.7098123
1685,,,2076192,4.999576355,35000000,-0.040679851,0,383558134.6,184.7411678
1686,,,2076192,4.999572996,35000000,-0.037401626,0,386720966.2,186.2645489
1687,,,2076192,4.999569866,35000000,-0.032839289,0,386780202.7,186.2930802
1688,,,2076192,4.99956669,35000000,-0.032054845,0,386837525.2,186.3206896
1689,,,2076192,4.999563975,35000000,-0.01995978,0,386893010.7,186.3474142
1690,,,2076192,4.999561897,35000000,-0.02120391,0,382310290.6,184.1401424
1691,,,2076192,4.999560088,35000000,-0.018901631,0,382365641.8,184.1668024
1692,,,2076192,4.999558374,35000000,-0.017869409,0,379332737.1,182.7060008
1693,,,2076192,4.999557082,35000000,-0.013214062,0,379386917.1,182.7320966
1694,,,2076192,4.999555466,35000000,-0.006852356,0,382522389.1,184.2422999
1695,,,2076192,4.999553869,35000000,0.005393584,0,382572397.1,184.2663863
1696,,,2076192,4.999552119,35000000,0.006818338,0,382621538.8,184.2900554
1697,,,2076192,4.999550357,35000000,0.011353523,0,382669917.2,184.3133569
1698,,,2076192,4.999548682,35000000,0.00588829,0,385792596.6,185.8173987
1699,,,2076192,4.999547043,35000000,0.015446674,0,391497466,188.5651548
1700,,,2076192,4.999545815,35000000,0.025900492,0,391539977.4,188.5856305
1701,,,2076192,4.999545118,35000000,0.031647613,0,391581387.5,188.6055757
1702,,,2076192,4.999544999,35000000,0.04289599,0,391621820.6,188.6250504
1703,,,2076192,4.999545204,35000000,0.045318763,0,391661392.7,188.6441103
1704,,,2076192,4.999545413,35000000,0.049261778,0,391700200.7,188.6628022
1705,,,2076192,4.999545632,35000000,0.053178042,0,391743419.8,188.6836188
1706,,,2076192,4.999545519,35000000,0.051856631,0,391790567.7,188.7063276
1707,,,2076192,4.999545288,35000000,0.062667752,0,391841136.8,188.7306843
1708,,,2076192,4.99954536,35000000,0.065457265,0,388833675.2,187.2821373
1709,,,2076192,4.999545515,35000000,0.068186367,0,391953865.9,188.7849803
1710,,,2076192,4.999545897,35000000,0.068308033,0,392014759.3,188.8143097
1711,,,2076192,4.999546637,35000000,0.067373341,0,389022870.3,187.3732633
1712,,,2076192,4.999548072,35000000,0.069331357,0,392143720.9,188.8764242
1713,,,2076192,4.999549772,35000000,0.078005915,0,392211472.5,188.9090568
1714,,,2076192,4.999570616,35000000,0.067189522,0,389233792.9,187.4748544
1715,,,2076192,4.999583112,35000000,0.06618787,0,389308265.6,187.5107242
1716,,,2076192,4.999639998,35000000,0.064533952,0,389384694.6,187.5475364
1717,,,2076192,4.999713257,35000000,0.074712485,0,374276182.8,180.2705062
1718,,,2076192,4.999740759,35000000,0.078327229,0,374386036,180.3234171
1719,,,2076192,4.999751452,35000000,0.080069711,0,374504047,180.3802572
1720,,,2076192,4.999755817,35000000,0.075695678,0,374630941,180.4413759
1721,,,2076192,4.999757716,35000000,0.088937569,0,374765717.2,180.506291
1722,,,2076192,4.999758692,35000000,0.102424536,0,374907449.4,180.5745564
1723,,,2076192,4.999758737,35000000,0.103738134,0,375052656.2,180.6444954
1724,,,2076192,4.999757769,35000000,0.099513044,0,375200932.2,180.7159127
1725,,,2076192,4.999755833,35000000,0.103364631,0,375351960.5,180.7886556
1726,,,2076192,4.999752624,35000000,0.109431164,0,375505491.9,180.8626042
1727,,,2076192,4.999748472,35000000,0.124671225,0,375661197.4,180.9375999
1728,,,2076192,4.999743914,35000000,0.119217659,0,378804705.5,182.4516738
1729,,,2076192,4.999739137,35000000,0.123387433,0,375004145.1,180.62113
1730,,,2076192,4.99973429,35000000,0.134083565,0,375161180.8,180.6967664
1731,,,2076192,4.999729666,35000000,0.146357363,0,375322363.7,180.7744003
1732,,,2076192,4.999725073,35000000,0.139713757,0,375486746.4,180.8535754
1733,,,2076192,4.999720417,35000000,0.142713713,0,375653820.1,180.9340466
1734,,,2076192,4.999714854,35000000,0.158973441,0,375822777.4,181.0154251
1735,,,2076192,4.999708983,35000000,0.158305582,0,375992879.5,181.0973549
1736,,,2076192,4.999703079,35000000,0.169956165,0,376159791.5,181.1777483
1737,,,2076192,4.999697434,35000000,0.154557508,0,376323384.7,181.2565431
1738,,,2076192,4.999690988,35000000,0.158804937,0,376483623.7,181.3337224
1739,,,2076192,4.999717224,35000000,0.162654219,0,376640539.5,181.409301
1740,,,2076192,4.9997468,35000000,0.195006616,0,384590209.2,185.2382675
1741,,,2076192,4.999753165,35000000,0.189372943,0,384723277.7,185.3023602
1742,,,2076192,4.999750588,35000000,0.184457698,0,384856395.4,185.3664764
1743,,,2076192,4.999744343,35000000,0.186810313,0,384989101.8,185.4303946
1744,,,2076192,4.999736583,35000000,0.181827916,0,385123541.7,185.4951477
1745,,,2076192,4.999728367,35000000,0.19570475,0,385259072.1,185.560426
1746,,,2076192,4.999720278,35000000,0.19852266,0,385395174.8,185.6259801
1747,,,2076192,4.999712262,35000000,0.202954287,0,385531388.7,185.6915876
1748,,,2076192,4.999704488,35000000,0.197102125,0,385664599.3,185.7557486
1749,,,2076192,4.999696589,35000000,0.191528724,0,385794791.4,185.8184558
1750,,,2076192,4.999688819,35000000,0.195047264,0,373652557.8,179.9701366
1751,,,2076192,4.999681481,35000000,0.191924408,0,373753286.2,180.0186525
1752,,,2076192,4.9996743,35000000,0.20086515,0,373842005.3,180.0613841
1753,,,2076192,4.999667407,35000000,0.198812065,0,373919771.1,180.0988401
1754,,,2076192,4.999660361,35000000,0.20142245,0,373987583.6,180.1315021
1755,,,2076192,4.999653504,35000000,0.209435422,0,374046383.3,180.159823
1756,,,2076192,4.999646941,35000000,0.219827886,0,378314113.8,182.2153798
1757,,,2076192,4.999640993,35000000,0.215499526,0,380994420.9,183.5063524
1758,,,2076192,4.999635434,35000000,0.214834664,0,381026550.1,183.5218275
1759,,,2076192,4.99963042,35000000,0.216455178,0,381049352.5,183.5328103
1760,,,2076192,4.999626048,35000000,0.22751205,0,381061435.8,183.5386302
1761,,,2076192,4.999622194,35000000,0.221368184,0,381064143,183.5399342
1762,,,2076192,4.999619007,35000000,0.211576118,0,376829851.9,181.5004835
1763,,,2076192,4.999615928,35000000,0.216268529,0,374086433.9,180.1791134
1764,,,2076192,4.99961291,35000000,0.235523216,0,376794365.1,181.4833913
1765,,,2076192,4.999610206,35000000,0.237861324,0,376767275,181.4703433
1766,,,2076192,4.999608143,35000000,0.248300818,0,376726836,181.4508658
1767,,,2076192,4.999639115,35000000,0.248702537,0,373954021,180.1153367
1768,,,2076192,4.999712277,35000000,0.248277949,0,375382663.2,180.8034436
1769,,,2076192,4.999737609,35000000,0.256092725,0,382221591.8,184.0974206
1770,,,2076192,4.999745842,35000000,0.258195704,0,386145439,185.9873456
1771,,,2076192,4.99974831,35000000,0.272539272,0,386024467.8,185.9290797
1772,,,2076192,4.999748598,35000000,0.28095955,0,385892516.2,185.8655251
1773,,,2076192,4.999748169,35000000,0.288042231,0,385751649.4,185.7976764
1774,,,2076192,4.999747967,35000000,0.284702304,0,381597573.1,183.7968613
1775,,,2076192,4.999747775,35000000,0.291349514,0,381447318.8,183.7244912
1776,,,2076192,4.999780939,35000000,0.298720387,0,381291932.4,183.6496492
1777,,,2076192,4.999807811,35000000,0.303158791,0,381132701.5,183.5729554
1778,,,2076192,4.999816775,35000000,0.312607619,0,380970713,183.4949335
1779,,,2076192,4.999818718,35000000,0.321236468,0,382255815.3,184.1139043
1780,,,2076192,4.999817886,35000000,0.336501796,0,382086547.2,184.0323762
1781,,,2076192,4.999814852,35000000,0.348022601,0,381917022.3,183.9507243
1782,,,2076192,4.999811344,35000000,0.348094297,0,381747880.2,183.8692569
1783,,,2076192,4.999807492,35000000,0.354010397,0,381579628.8,183.7882184
1784,,,2076192,4.999802869,35000000,0.356422281,0,381412664.6,183.7078
1785,,,2076192,4.999797738,35000000,0.345520584,0,381247336.4,183.6281694
1786,,,2076192,4.999792408,35000000,0.341537289,0,381083917.9,183.5494588
